username,commentor,URL,Date,Time,Likes,Captions,Comments
vangalapudianitha,mekkineeni,https://www.instagram.com/vangalapudianitha/p/DGx1vaeTbpX/,2025-03-05,04:09:18,,,జై తెలుగుదేశం జై జై తెలుగుదేశం జై జై నారా చంద్రబాబు నాయుడు జై జై నారా చంద్రబాబు నాయుడు జై జై పయ్యావుల కేశవ్ అన్న జై జై పయ్యావుల కేశవ్ అన్న జై
vangalapudianitha,entertainer_hub_,https://www.instagram.com/vangalapudianitha/p/DGx1vaeTbpX/,2025-03-04,21:14:58,,,Me background లో DCM గారి ఫోటో లేదు ఎంటి మోసం చేసి పార్టీ లాగుకొని ఆ వేదనతో చనిపోయిన పెద్ద ntr ఫోటో కూడా వాడేస్కున్నారే అలాంటిది పావలా కళ్యాణ్ లేకపోతె గెలిచే దిక్కు లేదు మీకు వాడి ఫోటో వదిలేసి ఎందుకు పనికి రాని తండ్రి కుట్రలతో రాజకీయ రంగ ప్రవేశం చేసిన లోకేషం గారి ఫోటో మాత్రమే పెట్టుకున్నారు ఇది మీ విశ్వాసం 😂
vangalapudianitha,vangalapudianitha,https://www.instagram.com/vangalapudianitha/p/C4xsouxry3e/,2024-03-21,12:36:23,495,"#Admin 
ఎన్నికల శంఖారావం...
పాయకరావుపేట నియోజకవర్గం కోటవురట్ల మండలంలో
ది 22-03-2024 శుక్రవారం టిడిపి జనసేన బిజెపి ఉమ్మడి ఎమ్మెల్యే అభ్యర్థి మన ఇంటి ఆడపడుచు శ్రీమతి అనిత వంగలపూడి గారు ఎన్నికలలో భాగంగా...... గ్రామాల్లో పర్యటించుచున్నారు
పర్యటన వివరాలు:
సా.3.00 : అన్నవరం
-
-
-
 #TDP #AnithaVangalapudi #MyFirstVoteForAnithamma #Anithammapallepalakarimpu #Teamanithaamma #AnithaammaMLA2024 #AnithammaBirthdayCountdownBegins #AnithammaBirthday #AnithaammaPallepalakarimpu #AnithaammaforMLA2024 #vangalapudianithaforpayakaraopeta #AnithammaPeoplesLeader #CBNForDevelopment #TDPJSPBJPWinning #anithammasankharavam",
vangalapudianitha,veguntavgsrajendra,https://www.instagram.com/vangalapudianitha/p/C4xsouxry3e/,2024-03-24,05:19:50,,,విజయోస్తు
vangalapudianitha,raju_empty_life_,https://www.instagram.com/vangalapudianitha/p/C4xsouxry3e/,2024-03-23,07:02:48,,,Advance happy birthday medam
vangalapudianitha,victoryvenkatesh1,https://www.instagram.com/vangalapudianitha/p/C4xsouxry3e/,2024-03-22,16:07:17,,,జై అనిత మేడం
vangalapudianitha,sattimadabattula,https://www.instagram.com/vangalapudianitha/p/C4xsouxry3e/,2024-03-21,16:50:13,,,Super medam garu...all tha best minister garu
vangalapudianitha,vuriti.yellarao.steelplant,https://www.instagram.com/vangalapudianitha/p/C4xsouxry3e/,2024-03-21,15:05:04,,,🔥
vangalapudianitha,challab381,https://www.instagram.com/vangalapudianitha/p/C4xsouxry3e/,2024-03-21,14:54:00,,,జై అనిత అక్క జై జై తెలుగుదేశం
vangalapudianitha,thummapalas,https://www.instagram.com/vangalapudianitha/p/C4xsouxry3e/,2024-03-21,14:51:28,,,Jaiiiii TDP
vangalapudianitha,vangalapudianitha,https://www.instagram.com/vangalapudianitha/p/Ch4jsukNBPS/,2022-08-30,12:42:20,421,"Here’s the CDP for Smt. Nandamuri Suhasini garu’s Birthday! 

Wishing you a fantastic birthday & many more wonderful birthdays ahead !

#HBDNandamuriSuhasini",
vangalapudianitha,v1creates,https://www.instagram.com/vangalapudianitha/p/Ch4jsukNBPS/,2022-08-30,15:36:58,,,Happy birthday mam... 🎉🎉🎂🎂
vangalapudianitha,ksainaresh14333,https://www.instagram.com/vangalapudianitha/p/Ch4jsukNBPS/,2022-08-30,15:30:30,,,Happy Birthday my dear madam 🎉🎂🎉🎉🎉🎉
vangalapudianitha,ksainaresh14333,https://www.instagram.com/vangalapudianitha/p/Ch4jsukNBPS/,2022-08-30,15:30:22,,,😍😍😍😍😍😍😍😍😍😍😍😍
vangalapudianitha,vangalapudianitha,https://www.instagram.com/vangalapudianitha/p/DK3p7DVt__D/,2025-06-14,05:33:14,320,"మనం చేసే రక్తదానం వేరొకరికి పునర్జన్మనిస్తుంది... రక్తదానం చేద్దాం.. ప్రాణదాతలుగా నిలుద్దాం

#WorldBloodDonorDay #BloodDonation #SaveLife",
vangalapudianitha,bobbyabisrisailapu,https://www.instagram.com/vangalapudianitha/p/DK3p7DVt__D/,2025-06-14,06:50:38,,,❤️mam🙏🙏🙏
vangalapudianitha,karamalaramesh,https://www.instagram.com/vangalapudianitha/p/DK3p7DVt__D/,2025-06-14,06:10:02,,,👏👏👏
vangalapudianitha,srujanajyothi,https://www.instagram.com/vangalapudianitha/p/DK3p7DVt__D/,2025-06-14,07:08:03,,,Naku cheyyalani vundi madem but nenu okallaki iste naku naluguru members ivvalsi vastundemo ? That much weak...
vangalapudianitha,bolleenl,https://www.instagram.com/vangalapudianitha/p/DK3p7DVt__D/,2025-06-14,08:19:35,,,Vangalapudianitha s post MLA TDP leader
vangalapudianitha,kumarchinny8,https://www.instagram.com/vangalapudianitha/p/DK3p7DVt__D/,2025-06-14,06:13:00,,,🙌🙌
vangalapudianitha,vangalapudianitha,https://www.instagram.com/vangalapudianitha/p/CcUrN_Qsq_k/,2022-04-14,07:27:00,133,"భారత రాజ్యాంగ రూపశిల్పిగా, బహుముఖ ప్రజ్ఞాశాలిగా నీరాజనాలందుకొన్న దళితవర్గాల వైతాళికుడు, భారతరత్న డాక్టర్. భీమ్ రావు అంబేద్కర్ గారి 131వ జయంతి సందర్భంగా ఆ మహనీయుని స్మృతి కి ఇవే మా ఘన నివాళులు.

#DrBRAmbedkarJayanti",
vangalapudianitha,vangalapudianitha,https://www.instagram.com/vangalapudianitha/p/DLrOb3BtN5b/,2025-07-04,06:13:32,392,"విప్లవ వీరుడు.. తెలుగు జాతి ముద్దుబిడ్డ.. బ్రిటీషర్లను గడగడలాడించి, వారి గుండెల్లో రైళ్లు పరిగెత్తించిన వీరపుత్రుడు. భరతమాత ముద్దుబిడ్డ శ్రీ అల్లూరి సీతారామారాజు. సమసమాజ స్థాపనకు శ్రీ అల్లూరి సీతారామరాజు చూపిన బాట మనకు ఆదర్శప్రాయం. ఆ మహావీరుడి జయంతి సందర్భంగా వారికి మా ఘన నివాళి

#AlluriSitaramaraju #FreedomFighter #ManyamVeerudu #TeluguDesamParty #CBN #CbnSir #AndhraPradesh #ChandrababuNaidu #NaraLokesh #VangalapudiAnitha #HomeMinisterAnitha",
vangalapudianitha,bolleenl,https://www.instagram.com/vangalapudianitha/p/DLrOb3BtN5b/,2025-07-06,03:16:53,,,Vangalapudiana mla TDp
vangalapudianitha,yarra.jagadeshkumar2,https://www.instagram.com/vangalapudianitha/p/DLrOb3BtN5b/,2025-07-04,07:56:25,,,👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏
vangalapudianitha,vangalapudianitha,https://www.instagram.com/vangalapudianitha/p/C6EUxViOSJL/,2024-04-22,14:44:48,267,"*ఎన్నికల శంఖారావం* 

 *టిడిపి రాష్ట్ర తెలుగు మహిళ అధ్యక్షురాలు పొలిట్ బ్యూరో సభ్యురాలు నియోజకవర్గ NDA అభ్యర్థి* 
--------------------------------------------
తేదీ 23-04-2024
--------------------------------------------

 *వంగలపూడి అనిత గారి పర్యటన వివరాలు*
----------------------------------------------

➡️ ఉదయం 7.00 గంటలకు
నక్కపల్లి మండలం సీతంపాలెం గ్రామంలో ఎన్నికల ప్రచార కార్యక్రమంలో పాల్గొంటారు

➡️ సాయంత్రం.3.00గంటల కు నక్కపల్లి మండలం రెబకా గ్రామంలో ఎన్నికల ప్రచారం కార్యక్రమంలో పాల్గొంటారు

➡️ సాయంత్రం 6 .00 గంటలకు ఎస్ రాయవరం మండలం చిన్న గుమ్ములూరు గ్రామంలో ఎన్నికల ప్రచార కార్యక్రమంలో పాల్గొంటారు

 *టిడిపి ,జనసేన ,బిజెపి నాయకులు, కార్యకర్తలు, అభిమానులు గమనించగలరు. 
 
  #jaganfailedcm #YCPAntham #jagan420batch #JaganPaniAyipoyindhi #ByeByeJaganIn2024 #JaganFailedCM #Payakaraopeta #AndhraPradesh #TDP #anithavangalapudi #payakaraopetaconstituency #tdp #Janasena #bjp",
vangalapudianitha,yogi.143p1664,https://www.instagram.com/vangalapudianitha/p/C6EUxViOSJL/,2024-04-28,07:39:20,,,❤️❤️❤️😍😍😍😍🔥🔥🔥🔥
vangalapudianitha,yogi.143p1664,https://www.instagram.com/vangalapudianitha/p/C6EUxViOSJL/,2024-04-28,07:39:10,,,నమస్కారం ఎమ్మెల్యే మేడం గారు
vangalapudianitha,raju.dubasi.5011,https://www.instagram.com/vangalapudianitha/p/C6EUxViOSJL/,2024-04-22,17:37:32,,,✌️✌️✌️✌️🔥🔥🔥
vangalapudianitha,dhulikumari48,https://www.instagram.com/vangalapudianitha/p/C6EUxViOSJL/,2024-04-22,14:59:24,,,Congratulation mam 💐🌹💐♥️
vangalapudianitha,vangalapudianitha,https://www.instagram.com/vangalapudianitha/p/DNXde4buWM1/,2025-08-15,07:03:00,"3,831","దేశమంతా కలిసి చేసుకునే ఏకైక పండుగ జెండా పండుగ. 79వ స్వాతంత్ర్య దినోత్సవం సందర్భంగా అనకాపల్లి ఎన్టీఆర్ స్టేడియంలో వేడుకలు ఘనంగా నిర్వహించడం జరిగింది. జాతీయ జెండా ఆవిష్కరించి పోలీసుల గౌరవ వందనం స్వీకరించడం జరిగింది. ఎందరో మహానుభావుల త్యాగాల ఫలితమే మన స్వేచ్ఛకు కారణం. భరతమాత దాస్యశృంఖలాలు తెంచేందుకు అనకాపల్లి జిల్లా నుంచి గుళ్ళపల్లి నారాయణమూర్తి గారు, శిష్టా లింగమాంబ గారు, నారాయణ శర్మ గారు లాంటి వాళ్లు ఎన్నో త్యాగాలు చేశారు. అల్లూరి సీతారామరాజు వంటి వీరులు ప్రాణాలను సైతం త్యజించారు. వారి స్ఫూర్తితో స్వతంత్ర భారతాన్ని ప్రగతి పథం పై నడిపించేందుకు ఎన్టీయే ప్రభుత్వం నిబద్ధతతో పనిచేస్తోంది. గౌరవ ముఖ్యమంత్రి శ్రీ @ncbn.official గారు రాష్ట్రంలో అభివృద్ధికి, సంక్షేమానికి సమ ప్రాధాన్యత ఇస్తూ ప్రగతి పథంలో నడిపిస్తున్నారు. కుల, మత, ప్రాంత, పార్టీలకు అతీతంగా చేయి చేయి కలుపుదాం... రాష్ట్ర సమగ్రాభివృద్ధికి తోడ్పడదాం. తద్వారా దేశాభివృద్ధిలో భాగస్వాములవుదాం.

#IndependenceDay2025 #India #Bharath #Freedom #AndhraPradesh #ChandraBabuNaidu #NaraLokesh #VangalapudiAnitha #HomeMinisterAnitha #Anakapalli #IndependenceDayCelebrations",
vangalapudianitha,aruna_harikrishna_sunkara,https://www.instagram.com/vangalapudianitha/p/DNXde4buWM1/,2025-08-15,07:51:35,,,❤️❤️❤️
vangalapudianitha,raghupatulla,https://www.instagram.com/vangalapudianitha/p/DNXde4buWM1/,2025-08-15,13:27:10,,,Jaihind 🇮🇳🇮🇳🇮🇳🇮🇳🙏
vangalapudianitha,raghupatulla,https://www.instagram.com/vangalapudianitha/p/DNXde4buWM1/,2025-08-15,13:31:27,,,Amma meru nejam ga maku inspection jahanavi mam kuda nadhi akp edharu lady tigers okka frame llo we r soo lucky amma 🙏🙏🙏💐
vangalapudianitha,chandra_sekhar_bandari,https://www.instagram.com/vangalapudianitha/p/DNXde4buWM1/,2025-08-15,08:16:05,,,Happy independence makeup kit 😂
vangalapudianitha,oduru.sreekanth,https://www.instagram.com/vangalapudianitha/p/DNXde4buWM1/,2025-08-15,12:37:25,,,👏👏 happy independence day mam
vangalapudianitha,srinu_mudasala,https://www.instagram.com/vangalapudianitha/p/DNXde4buWM1/,2025-08-15,09:18:07,,,Happy independence day madam
vangalapudianitha,oduru.sreekanth,https://www.instagram.com/vangalapudianitha/p/DNXde4buWM1/,2025-08-15,12:37:32,,,Police new notification vadhalandi mam
vangalapudianitha,rocky___ansar___786,https://www.instagram.com/vangalapudianitha/p/DNXde4buWM1/,2025-08-15,11:03:56,,,🇮🇳
vangalapudianitha,rocky___ansar___786,https://www.instagram.com/vangalapudianitha/p/DNXde4buWM1/,2025-08-15,11:03:51,,,Happy independence day Madam
vangalapudianitha,srikanth_good_boy,https://www.instagram.com/vangalapudianitha/p/DNXde4buWM1/,2025-08-15,07:58:48,,,Super madam Happy independence day 🇮🇳
